2009 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	2397.0	57.0	4.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	italy	186.0	57.0	4.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	fism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2010 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	2937.0	55.0	4.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	italy	221.0	49.0	4.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	fism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2011 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	3262.0	55.0	4.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	italy	216.0	58.0	4.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	fism	21.0	52.0	6.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2012 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	3520.0	57.0	4.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	italy	226.0	62.0	4.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	fism	43.0	77.0	4.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2013 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	3992.0	58.0	4.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	italy	278.0	61.0	4.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	fism	75.0	63.0	5.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2014 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	4192.0	58.0	4.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	italy	408.0	61.0	4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	fism	68.0	69.0	5.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	4355.0	60.0	4.4	0.0	0.0	0.0	15.0	0.0	7.0	0.0	3.6	0.0	0.68	0.0	1.5
	italy	447.0	61.0	4.23	0.0	0.0	0.0	19.0	0.0	6.0	0.0	3.34	0.0	0.86	0.0	2.0
	fism	81.0	53.0	6.19	0.0	0.0	2.0	15.0	2.0	7.0	2.0	3.6	2.0	0.68	2.0	1.5
2016 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	4446.0	60.0	4.4	76.0	13.0	83.0	22.78	83.0	11.89	80.0	5.39	81.0	1.48	11.0	1.9
	italy	470.0	62.0	4.49	81.0	14.9	86.0	27.34	86.0	13.89	84.0	6.52	84.0	1.82	100.0	1.91
	fism	91.0	64.0	4.63	80.0	12.51	85.0	28.91	85.0	14.84	84.0	6.31	84.0	1.91	99.0	1.9
2017 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	4553.0	62.0	4.12	80.0	13.53	96.0	19.52	96.0	13.49	94.0	5.57	94.0	1.54	11.0	1.93
	italy	495.0	61.0	3.96	83.0	17.05	97.0	25.18	97.0	16.83	95.0	7.44	97.0	1.99	100.0	1.94
	fism	74.0	58.0	4.16	85.0	11.13	99.0	23.21	99.0	15.44	99.0	6.54	97.0	1.76	100.0	1.85
2018 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	4669.0	62.0	4.24	80.0	13.92	97.0	14.65	97.0	12.91	95.0	5.2	95.0	1.65	11.0	1.97
	italy	495.0	64.0	4.44	85.0	15.65	99.0	22.91	99.0	19.91	97.0	8.14	97.0	2.65	100.0	1.97
	fism	67.0	58.0	6.32	90.0	25.95	100.0	27.78	100.0	24.46	97.0	9.32	99.0	2.87	97.0	2.29
2019 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	5116.0	65.0	4.44	80.0	14.49	98.0	9.25	98.0	9.14	95.0	5.06	81.0	1.89	11.0	2.03
	italy	534.0	69.0	4.45	83.0	15.44	99.0	12.02	99.0	11.85	98.0	6.87	90.0	2.37	100.0	2.03
	fism	79.0	72.0	5.27	85.0	11.42	100.0	12.97	100.0	12.53	99.0	6.42	94.0	2.39	100.0	2.19
2020 	 authors	num_of_pub	perc_if	av_if	perc_alt	av_alt	perc_cit	av_cit	perc_reccit	av_reccit	perc_fcr	av_fcr	perc_rcr	av_rcr	perc_cima	av_cima
	all	5720.0	65.0	4.0	87.0	10.78	99.0	3.27	99.0	3.27	16.0	3.2	4.0	4.04	13.0	2.01
	italy	762.0	64.0	4.14	89.0	13.01	100.0	4.46	100.0	4.46	18.0	4.54	6.0	4.6	100.0	2.01
	fism	110.0	71.0	4.46	94.0	7.84	100.0	4.44	100.0	4.44	23.0	3.98	10.0	4.11	100.0	2.12
